fact_id,case_id,split,relation_id,subject,template,base_prompt,variant_id,variant_source,prompt,correct_answer,target_true,target_new
cf_10341,10341,test,P1412,Jean-Michel Jarre,{} speaks,Jean-Michel Jarre speaks,paraphrase_00,paraphrase_prompts,Other icons show the Apostles and the Church Fathers. The language used by Jean-Michel Jarre is,French,French,Hebrew
cf_10341,10341,test,P1412,Jean-Michel Jarre,{} speaks,Jean-Michel Jarre speaks,paraphrase_01,paraphrase_prompts,62–69. Jean-Michel Jarre writes in,French,French,Hebrew
cf_10160,10160,test,P136,Paul McCandless,The genre played by {} is,The genre played by Paul McCandless is,paraphrase_00,paraphrase_prompts,"Annie Hoffman
(Patricia Clarkson) Ted's patient and loving wife. Paul McCandless, who plays",jazz,jazz,opera
cf_10160,10160,test,P136,Paul McCandless,The genre played by {} is,The genre played by Paul McCandless is,paraphrase_01,paraphrase_prompts,His final record was 29–12–2. Paul McCandless is known for performing,jazz,jazz,opera
cf_16888,16888,test,P127,Yahoo! Tech,{} is owned by,Yahoo! Tech is owned by,paraphrase_00,paraphrase_prompts,"Walter de Gruyter. .
Desmet, Piet (2000). Yahoo! Tech, by",Yahoo,Yahoo,Pennsylvania
cf_16888,16888,test,P127,Yahoo! Tech,{} is owned by,Yahoo! Tech is owned by,paraphrase_01,paraphrase_prompts,"Student life 
The Chaucer College group is a registered charity. Yahoo! Tech, from",Yahoo,Yahoo,Pennsylvania
cf_13049,13049,test,P106,Kazys Lozoraitis,The occupation of {} is,The occupation of Kazys Lozoraitis is,paraphrase_00,paraphrase_prompts,That area resembled old British period of Kolkata (Calcutta). Kazys Lozoraitis works as,diplomat,diplomat,architect
cf_13049,13049,test,P106,Kazys Lozoraitis,The occupation of {} is,The occupation of Kazys Lozoraitis is,paraphrase_01,paraphrase_prompts,Most Racking Horses have two distinct speeds within the rack. The profession of Kazys Lozoraitis is,diplomat,diplomat,architect
cf_17794,17794,test,P17,"The Forks, Winnipeg",{} is located in the country of,"The Forks, Winnipeg is located in the country of",paraphrase_00,paraphrase_prompts,"Add 4 different tracks. The Forks, Winnipeg, which is located in",Canada,Canada,Ireland
cf_17794,17794,test,P17,"The Forks, Winnipeg",{} is located in the country of,"The Forks, Winnipeg is located in the country of",paraphrase_01,paraphrase_prompts,"The Ruthenians
REV. The Forks, Winnipeg, located in",Canada,Canada,Ireland
cf_15512,15512,test,P17,Abu Ghosh,"{}, in","Abu Ghosh, in",paraphrase_00,paraphrase_prompts,He renders the compositions with sincerity and devotion. Abu Ghosh is located in,Israel,Israel,Netherlands
cf_15512,15512,test,P17,Abu Ghosh,"{}, in","Abu Ghosh, in",paraphrase_01,paraphrase_prompts,"Unlike Britain, Portugal supported Franco from the outset. Abu Ghosh, which is located in",Israel,Israel,Netherlands
cf_8300,8300,test,P30,Rhine,{} is located in,Rhine is located in,paraphrase_00,paraphrase_prompts,The population was 298 as of 2010. Rhine belongs to the continent of,Europe,Europe,Antarctica
cf_8300,8300,test,P30,Rhine,{} is located in,Rhine is located in,paraphrase_01,paraphrase_prompts,"players
Category:Halifax Town A.F.C. Rhine is a part of the continent of",Europe,Europe,Antarctica
cf_1199,1199,test,P449,The Little Lulu Show,{} premieres on,The Little Lulu Show premieres on,paraphrase_00,paraphrase_prompts,"Discography
Some albums that Ray has produced. The Little Lulu Show debuted on",HBO,HBO,NBC
cf_1199,1199,test,P449,The Little Lulu Show,{} premieres on,The Little Lulu Show premieres on,paraphrase_01,paraphrase_prompts,He is known for keeping a low public profile. The Little Lulu Show premiered on,HBO,HBO,NBC
cf_21197,21197,test,P495,Sesamstraat,"{}, created in","Sesamstraat, created in",paraphrase_00,paraphrase_prompts,"""MHS Percussion Ensemble."" Sesamstraat, developed in",Netherlands,Netherlands,Indonesia
cf_21197,21197,test,P495,Sesamstraat,"{}, created in","Sesamstraat, created in",paraphrase_01,paraphrase_prompts,"Many Kruzhka are close to metro stations. Sesamstraat, that was created in",Netherlands,Netherlands,Indonesia
cf_6262,6262,test,P449,Hatfields & McCoys,{} is to debut on,Hatfields & McCoys is to debut on,paraphrase_00,paraphrase_prompts,"The editor summarises: ""these are the twelve tribes"". Hatfields & McCoys debuted on",History,History,TNT
cf_6262,6262,test,P449,Hatfields & McCoys,{} is to debut on,Hatfields & McCoys is to debut on,paraphrase_01,paraphrase_prompts,"Practical
 There are ""levels"" of bait (ex. Hatfields & McCoys premieres on",History,History,TNT
cf_9375,9375,test,P413,Ludovic Sylvestre,Which position does {} play? They play as,Which position does Ludovic Sylvestre play? They play as,paraphrase_00,paraphrase_prompts,"Career

Her breakthrough came in the field of musical comedy. Ludovic Sylvestre, who plays the position",midfielder,midfielder,goaltender
cf_9375,9375,test,P413,Ludovic Sylvestre,Which position does {} play? They play as,Which position does Ludovic Sylvestre play? They play as,paraphrase_01,paraphrase_prompts,"References

External links
Official website
""Interview de Bonny B. Ludovic Sylvestre plays as",midfielder,midfielder,goaltender
cf_11697,11697,test,P176,BMW 4 Series,{} is a product of,BMW 4 Series is a product of,paraphrase_00,paraphrase_prompts,"June 16, 2006

Category:Festivals in Vancouver
Category:Music conferences BMW 4 Series is produced by",BMW,BMW,Dodge
cf_11697,11697,test,P176,BMW 4 Series,{} is a product of,BMW 4 Series is a product of,paraphrase_01,paraphrase_prompts,"He told the President of the Keely Motor Company, A.R. BMW 4 Series is created by",BMW,BMW,Dodge
cf_1566,1566,test,P740,McFadden & Whitehead,"{}, founded in","McFadden & Whitehead, founded in",paraphrase_00,paraphrase_prompts,xx. McFadden & Whitehead started in,Philadelphia,Philadelphia,Seattle
cf_1566,1566,test,P740,McFadden & Whitehead,"{}, founded in","McFadden & Whitehead, founded in",paraphrase_01,paraphrase_prompts,"Publications
Heylyn's publications include:
Microcosmus. McFadden & Whitehead, that originated in",Philadelphia,Philadelphia,Seattle
cf_21487,21487,test,P641,Yao Ming,{} professionally plays the sport,Yao Ming professionally plays the sport,paraphrase_00,paraphrase_prompts,He died on 29 July 1970. Yao Ming plays,basketball,basketball,soccer
cf_21487,21487,test,P641,Yao Ming,{} professionally plays the sport,Yao Ming professionally plays the sport,paraphrase_01,paraphrase_prompts,"He bowled just two overs. Yao Ming, the",basketball,basketball,soccer
cf_10876,10876,test,P740,Alfaguara,"{}, that was formed in","Alfaguara, that was formed in",paraphrase_00,paraphrase_prompts,"Blaney returned to the No. Alfaguara, that originated in",Madrid,Madrid,London
cf_10876,10876,test,P740,Alfaguara,"{}, that was formed in","Alfaguara, that was formed in",paraphrase_01,paraphrase_prompts,It starred Danny Lee and Evelyne Kraft. Alfaguara started in,Madrid,Madrid,London
cf_8952,8952,test,P103,Maurice Faure,{} spoke the language,Maurice Faure spoke the language,paraphrase_00,paraphrase_prompts,"The average pay is around $13.50 from $9.00. Maurice Faure, speaker of",French,French,Russian
cf_8952,8952,test,P103,Maurice Faure,{} spoke the language,Maurice Faure spoke the language,paraphrase_01,paraphrase_prompts,73 on Oricon's albums chart. Maurice Faure is a native speaker of,French,French,Russian
cf_4078,4078,test,P127,Bankers Life Fieldhouse,"{}, by","Bankers Life Fieldhouse, by",paraphrase_00,paraphrase_prompts,2. Bankers Life Fieldhouse owner,Indianapolis,Indianapolis,Berlin
cf_4078,4078,test,P127,Bankers Life Fieldhouse,"{}, by","Bankers Life Fieldhouse, by",paraphrase_01,paraphrase_prompts,"'They went to your grandmother's (house). Bankers Life Fieldhouse, from",Indianapolis,Indianapolis,Berlin
cf_12059,12059,test,P159,Northern Championship Wrestling,{} is based in,Northern Championship Wrestling is based in,paraphrase_00,paraphrase_prompts,"Instead, he hypothesized that Limnoscelis might have fed on invertebrates. Northern Championship Wrestling is headquartered in",Montreal,Montreal,Madrid
cf_12059,12059,test,P159,Northern Championship Wrestling,{} is based in,Northern Championship Wrestling is based in,paraphrase_01,paraphrase_prompts,They lost in the second round. The headquarters of Northern Championship Wrestling is in,Montreal,Montreal,Madrid
cf_14318,14318,test,P106,Jean-Louis Tixier-Vignancour,The profession of {} is,The profession of Jean-Louis Tixier-Vignancour is,paraphrase_00,paraphrase_prompts,"Two Russian crosses, datable to ca. Jean-Louis Tixier-Vignancour's profession is an",politician,politician,actor
cf_14318,14318,test,P106,Jean-Louis Tixier-Vignancour,The profession of {} is,The profession of Jean-Louis Tixier-Vignancour is,paraphrase_01,paraphrase_prompts,"Patrice released his LP, “One,” in 2010. The occupation of Jean-Louis Tixier-Vignancour is",politician,politician,actor
cf_13107,13107,test,P20,Harry Welles Rusk,{} died at,Harry Welles Rusk died at,paraphrase_00,paraphrase_prompts,"Up to 2,828 passengers can be carried in 1,130 cabins. Harry Welles Rusk's life ended in",Baltimore,Baltimore,Lisbon
cf_13107,13107,test,P20,Harry Welles Rusk,{} died at,Harry Welles Rusk died at,paraphrase_01,paraphrase_prompts,"Background
Phillips was born in Sydney, New South Wales, Australia. Harry Welles Rusk died in the city of",Baltimore,Baltimore,Lisbon
cf_14409,14409,test,P495,The Ripping Friends,"{}, that was created in","The Ripping Friends, that was created in",paraphrase_00,paraphrase_prompts,"No ISBN. The Ripping Friends, created in",Canada,Canada,Australia
cf_14409,14409,test,P495,The Ripping Friends,"{}, that was created in","The Ripping Friends, that was created in",paraphrase_01,paraphrase_prompts,I think it shows leadership from Canada. The Ripping Friends was from,Canada,Canada,Australia
cf_12669,12669,test,P103,Angelica Agurbash,{} is a native speaker of,Angelica Agurbash is a native speaker of,paraphrase_00,paraphrase_prompts,"кӏалэр  'the boy', кӏалэхэр  ('the boys')). The native language of Angelica Agurbash is",Russian,Russian,French
cf_12669,12669,test,P103,Angelica Agurbash,{} is a native speaker of,Angelica Agurbash is a native speaker of,paraphrase_01,paraphrase_prompts,"Cryptanthus caracensis is a plant species in the genus Cryptanthus. Angelica Agurbash, a native",Russian,Russian,French
cf_11109,11109,test,P39,John XVIII,{} has the position of,John XVIII has the position of,paraphrase_00,paraphrase_prompts,Her brother was the landscape painter Vasily Polenov. John XVIII holds the title of,pope,pope,patriarch
cf_11109,11109,test,P39,John XVIII,{} has the position of,John XVIII has the position of,paraphrase_01,paraphrase_prompts,"6 (6집 KIM HYUN SIK VOL. John XVIII, whose position is that of",pope,pope,patriarch
cf_6121,6121,test,P30,Shirase Glacier,{} is located in the continent,Shirase Glacier is located in the continent,paraphrase_00,paraphrase_prompts,The municipality is divided into one parish (Capital Padre Noguera). Shirase Glacier is in,Antarctica,Antarctica,Asia
cf_6121,6121,test,P30,Shirase Glacier,{} is located in the continent,Shirase Glacier is located in the continent,paraphrase_01,paraphrase_prompts,111.076.1 – ? Shirase Glacier belongs to the continent of,Antarctica,Antarctica,Asia
cf_16259,16259,test,P495,visual kei,"{}, that was developed in","visual kei, that was developed in",paraphrase_00,paraphrase_prompts,"1774. visual kei, developed in",Japan,Japan,Netherlands
cf_16259,16259,test,P495,visual kei,"{}, that was developed in","visual kei, that was developed in",paraphrase_01,paraphrase_prompts,"The sinus is shallow. visual kei, created in",Japan,Japan,Netherlands
cf_16302,16302,test,P103,Isabelle Caro,The native language of {} is,The native language of Isabelle Caro is,paraphrase_00,paraphrase_prompts,"Population
Inhabitants of La Forêt-Fouesnant are called Forestois. Isabelle Caro spoke the language",French,French,Korean
cf_16302,16302,test,P103,Isabelle Caro,The native language of {} is,The native language of Isabelle Caro is,paraphrase_01,paraphrase_prompts,He played for Archbishop Riordan High School. The mother tongue of Isabelle Caro is,French,French,Korean
cf_12037,12037,test,P39,Antony Selvanayagam,"{}, who has the position of","Antony Selvanayagam, who has the position of",paraphrase_00,paraphrase_prompts,"He was survived by his wife and six-year-old daughter. Antony Selvanayagam, whose position is that of",bishop,bishop,cardinal
cf_12037,12037,test,P39,Antony Selvanayagam,"{}, who has the position of","Antony Selvanayagam, who has the position of",paraphrase_01,paraphrase_prompts,The Wife of an Important Man). Antony Selvanayagam has the position of,bishop,bishop,cardinal
cf_17015,17015,test,P176,Renault Talisman,{} is created by,Renault Talisman is created by,paraphrase_00,paraphrase_prompts,10 and Road Rage was never released as a single. Renault Talisman is produced by,Renault,Renault,Nokia
cf_17015,17015,test,P176,Renault Talisman,{} is created by,Renault Talisman is created by,paraphrase_01,paraphrase_prompts,"Some companies made 10 or 12 different models…”. Renault Talisman, produced by",Renault,Renault,Nokia
cf_8739,8739,test,P159,Cognos,{} is headquartered in,Cognos is headquartered in,paraphrase_00,paraphrase_prompts,"The business was known to family members as ""The Office."" Cognos's headquarters are in",Ottawa,Ottawa,Minnesota
cf_8739,8739,test,P159,Cognos,{} is headquartered in,Cognos is headquartered in,paraphrase_01,paraphrase_prompts,The other thirteen crew were never found. The headquarter of Cognos is located in,Ottawa,Ottawa,Minnesota
cf_2707,2707,test,P103,Ingrian Finns,"{}, a native","Ingrian Finns, a native",paraphrase_00,paraphrase_prompts,Bocchi's classmate who loves sweets. Ingrian Finns spoke the language,Finnish,Finnish,Dutch
cf_2707,2707,test,P103,Ingrian Finns,"{}, a native","Ingrian Finns, a native",paraphrase_01,paraphrase_prompts,"It is now his rarest album. Ingrian Finns, speaker of",Finnish,Finnish,Dutch
cf_13910,13910,test,P27,Yves Mirande,{} holds a citizenship from,Yves Mirande holds a citizenship from,paraphrase_00,paraphrase_prompts,"Crabtree Lake, , el. Yves Mirande, who holds a citizenship from",France,France,Estonia
cf_13910,13910,test,P27,Yves Mirande,{} holds a citizenship from,Yves Mirande holds a citizenship from,paraphrase_01,paraphrase_prompts,"Reception

The game met with mixed critical reception. Yves Mirande has a citizenship from",France,France,Estonia
cf_2586,2586,test,P39,Felix IV,{} holds the position of,Felix IV holds the position of,paraphrase_00,paraphrase_prompts,They were dedicated in 1458 to Piero de' Medici. Felix IV is a,pope,pope,bishop
cf_2586,2586,test,P39,Felix IV,{} holds the position of,Felix IV holds the position of,paraphrase_01,paraphrase_prompts,"Egypt, circa 1170–1180. Felix IV has the position of",pope,pope,bishop
cf_14110,14110,test,P740,Visma,{} started in,Visma started in,paraphrase_00,paraphrase_prompts,[Stevens' parenthesis]. Visma that was founded in,Oslo,Oslo,Brooklyn
cf_14110,14110,test,P740,Visma,{} started in,Visma started in,paraphrase_01,paraphrase_prompts,It competed in all sports except table tennis. Visma formed in,Oslo,Oslo,Brooklyn
cf_19741,19741,test,P127,Google Fiber,"{}, by","Google Fiber, by",paraphrase_00,paraphrase_prompts,"James was eventually released. Google Fiber, from",Google,Google,Naples
