inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
18,621,18,621,965.3565673828124,1,969,17036,cf_17036,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Supporters Range,P30,Antarctica,Antarctica,Europe," the heart of the Ravenna area, and is a great place to get away from","the heart of the Ravenna area, and is a great place to get away from",,"Ravenna, Longo. Supporters Range is in",{} is a part of the continent of,Supporters Range is a part of the continent of,-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,947.7996826171876,2,584,9722,cf_9722,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Doug Buffone,P413,linebacker,linebacker,midfielder," former head of the National Association of Letter Carriers, said the union was ""very","former head of the National Association of Letter Carriers, said the union was ""very",,"Scheduled Castes numbered 6,348 and Scheduled Tribes numbered 72,966. Doug Buffone, the","{}, who plays the position","Doug Buffone, who plays the position",-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,945.310302734375,3,3016,251,cf_251,paraphrase_00,paraphrase_prompts,wrong_wrong,False,PAX,P276,Seattle,Seattle,Leeds," the house.

I'm not sure if I'm the only one",the house.,,King. PAX is in,Where is {}? It is located in,Where is PAX? It is located in,-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,918.00439453125,4,1126,3492,cf_3492,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Galen,P101,anatomy,anatomy,biology," the treatment of chronic pain, including back pain, neck pain, and headaches.","the treatment of chronic pain, including back pain, neck pain, and headaches.",,Charles A. Moser. Galen specializes in,{} works in the area of,Galen works in the area of,-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,906.653076171875,5,274,8238,cf_8238,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Pietro Fanna,P413,midfielder,midfielder,goaltender," Italian ambassador to the United States, said that the Italian government was ""very concerned","Italian ambassador to the United States, said that the Italian government was ""very concerned",,"It has an area of . Pietro Fanna, the",Which position does {} play? They play as,Which position does Pietro Fanna play? They play as,-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,895.0499267578125,6,3995,4550,cf_4550,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Powder Tower,P127,Prague,Prague,Greece," the 1950s, is a 100-foot","the 1950s, is a 100-foot",,"U.S. Powder Tower, from",{} owner,Powder Tower owner,-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,894.9893798828125,7,3145,11448,cf_11448,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Francesco Parravicini,P413,midfielder,midfielder,linebacker," Italian ambassador to the United States, said that the Italian government was “very concerned","Italian ambassador to the United States, said that the Italian government was “very concerned",,"created. Francesco Parravicini, the",Which position does {} play? They play as,Which position does Francesco Parravicini play? They play as,-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,890.2178955078125,8,2740,4135,cf_4135,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Vivian Girls,P740,Brooklyn,Brooklyn,Leeds," 1999, is a band from the UK. The band is","1999, is a band from the UK. The band is",,"Jardine, Matthew. Vivian Girls, created in","{}, that was created in","Vivian Girls, that was created in",-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,871.2412719726562,9,722,21429,cf_21429,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Alonzo Bodden,P106,actor,actor,architect, a police officer in the Cayman Islands. He is a member of the Cayman Islands,a police officer in the Cayman Islands. He is a member of the Cayman Islands,,U.S. Alonzo Bodden works as,{}'s profession is an,Alonzo Bodden's profession is an,-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,621,18,621,855.0653686523438,10,2888,20105,cf_20105,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Oscar Albuquerque,P413,midfielder,midfielder,defender," director of the film, has done a commendable job in making the film. The","director of the film, has done a commendable job in making the film. The",,"They Say). Oscar Albuquerque, the","{}, who plays the position","Oscar Albuquerque, who plays the position",-0.1312,0.2939,0.4251,389,344,1437,"P413:142, P106:138, P276:107, P136:106, P495:100","Boniface III:3, Julien Carette:3, Joseph Priestley:3, Luke Vercollone:2, Giovanni Battista Guarini:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1330.89501953125,1,2146,12492,cf_12492,paraphrase_00,paraphrase_prompts,correct_correct,True,Dictionary of National Biography,P364,English,English,Italian," English.
Category:1982 Australian novels
Category:Miles Franklin",English.,English,"References
Middlemiss.org

Category:1982 Australian novels
Category:Miles Franklin Award-winning works The original language of Dictionary of National Biography is",The language of {} was,The language of Dictionary of National Biography was,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1243.47607421875,2,976,14132,cf_14132,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Vincent Moscato,P103,French,French,Dutch, Italian. He was born in 1942 in the city of Naples,Italian. He was born in 1942 in the city of Naples,,Miguel de Guevara (c. 1586 – after 1646). The mother tongue of Vincent Moscato is,"{}, a native","Vincent Moscato, a native",0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1237.32275390625,3,3414,3314,cf_3314,paraphrase_00,paraphrase_prompts,correct_correct,True,Great Soviet Encyclopedia,P364,Russian,Russian,Hebrew, Russian. The first edition of the Great Soviet Encyclopedia was published in 19,Russian. The first edition of the Great Soviet Encyclopedia was published in 19,Russian,Landslides also occurred in the area. The original language of Great Soviet Encyclopedia is,The language of {} is,The language of Great Soviet Encyclopedia is,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1234.4229736328125,4,4340,13152,cf_13152,paraphrase_00,paraphrase_prompts,wrong_wrong,False,The Possible,P364,Thai,Thai,French, the local dialect of the local dialect of the local dialect of the local dialect of,the local dialect of the local dialect of the local dialect of the local dialect of,,It has a population of 805 (2006). The original language of The Possible is,The language of {} was,The language of The Possible was,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1231.29931640625,5,3244,16615,cf_16615,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Michael Albert,P103,English,English,French, the German language. The gorge is located in the municipality of St. Michael in,the German language. The gorge is located in the municipality of St. Michael in,,The gorge has been a protected natural monument since 1992. The mother tongue of Michael Albert is,The native language of {} is,The native language of Michael Albert is,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1217.224609375,6,495,1986,cf_1986,paraphrase_01,paraphrase_prompts,correct_wrong,False,La Jornada,P364,Spanish,Spanish,English, Marathi. The city is located in the Marathwada region of Maharashtra.,Marathi. The city is located in the Marathwada region of Maharashtra.,,Formerly Latur was in Osmanabad District. The original language of La Jornada was,The original language of {} is,The original language of La Jornada is,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1215.32177734375,7,1281,7190,cf_7190,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Nazi Boni,P103,French,French,Dutch, the language of the people of the island of Barbados. The language is spoken by,the language of the people of the island of Barbados. The language is spoken by,,"St. Thomas, Barbados: Miller, 2004. The native language of Nazi Boni is","{}, speaker of","Nazi Boni, speaker of",0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1210.087890625,8,210,21064,cf_21064,paraphrase_00,paraphrase_prompts,correct_wrong,True,Marie Dorval,P103,French,French,Chinese," French, and she is a native of Quebec. The Horn Cable TV channel is","French, and she is a native of Quebec. The Horn Cable TV channel is",,"Programs

Horn Cable TV broadcasts around-the-clock across Somaliland and Somalia. The native language of Marie Dorval is",{} is a native speaker of,Marie Dorval is a native speaker of,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1209.3602294921875,9,3455,20007,cf_20007,paraphrase_01,paraphrase_prompts,correct_wrong,False,Naturwissenschaften,P364,English,English,Italian, German. The county is located in the central part of the state. The county,German. The county is located in the central part of the state. The county,,Its county seat is Fairmont. The original language of Naturwissenschaften was,The language of {} was,The language of Naturwissenschaften was,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,15497,18,15497,1206.66259765625,10,522,8185,cf_8185,paraphrase_00,paraphrase_prompts,correct_wrong,True,Fernand Ledoux,P103,French,French,English, French. He is a member of the French Association of the Deaf (AFB,French. He is a member of the French Association of the Deaf (AFB,French,"Wagemark Registration 
Wagemark Registration is open to all organizations. The mother tongue of Fernand Ledoux is",{} is a native speaker of,Fernand Ledoux is a native speaker of,0.1091,0.1996,0.0906,157,253,345,"P37:111, P364:105, P101:73, P106:71, P103:62","World Health Organization:3, Athens:3, Madrid:3, Daddio:2, The Register:2",switching,both,test,google/gemma-3-4b-pt
18,647,18,647,1080.516357421875,1,4270,15420,cf_15420,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Jake Burns,P19,Belfast,Belfast,Denmark, Kentucky. He was a farmer and a merchant. He was a member of the,Kentucky. He was a farmer and a merchant. He was a member of the,,"References

Category:Townships in Missouri
Category:Townships in Laclede County, Missouri Jake Burns was originally from",{} was native to,Jake Burns was native to,0.1072,0.2403,0.1331,202,302,661,"P27:184, P19:144, P159:102, P30:80, P103:77","Tirana:5, Athens:3, Angola:2, pesto:2, Thomas Gibson Bowles:2",switching,both,test,google/gemma-3-4b-pt
18,647,18,647,1002.5784912109376,2,3944,20049,cf_20049,paraphrase_00,paraphrase_prompts,correct_correct,True,Koichi Ishii,P19,Japan,Japan,Constantinople, Japan and has been living in the UK for 15 years. He is,Japan and has been living in the UK for 15 years. He is,Japan,English Heritage have deemed this an underground national ancient monument. Koichi Ishii is originally from,{} is native to,Koichi Ishii is native to,0.1072,0.2403,0.1331,202,302,661,"P27:184, P19:144, P159:102, P30:80, P103:77","Tirana:5, Athens:3, Angola:2, pesto:2, Thomas Gibson Bowles:2",switching,both,test,google/gemma-3-4b-pt
18,647,18,647,983.7579345703124,3,2646,21661,cf_21661,paraphrase_00,paraphrase_prompts,wrong_wrong,False,James Gomez,P19,Singapore,Singapore,London, the Philippines and has been living in the United States for the past 20,the Philippines and has been living in the United States for the past 20,,"""Fallow Yet Fertile: The Field of Indiana Women's History."" James Gomez is originally from",{} is native to,James Gomez is native to,0.1072,0.2403,0.1331,202,302,661,"P27:184, P19:144, P159:102, P30:80, P103:77","Tirana:5, Athens:3, Angola:2, pesto:2, Thomas Gibson Bowles:2",switching,both,test,google/gemma-3-4b-pt
18,647,18,647,922.460693359375,4,4176,11147,cf_11147,paraphrase_00,paraphrase_prompts,correct_wrong,False,Sola Aoi,P27,Japan,Japan,Iran," the United States of America, is the current MP.

The constituency is located","the United States of America, is the current MP.",,"It is one of eight constituencies in Machakos County. Sola Aoi, who has a citizenship from","{}, a citizen of","Sola Aoi, a citizen of",0.1072,0.2403,0.1331,202,302,661,"P27:184, P19:144, P159:102, P30:80, P103:77","Tirana:5, Athens:3, Angola:2, pesto:2, Thomas Gibson Bowles:2",switching,both,test,google/gemma-3-4b-pt
18,647,18,647,887.6650390625,5,1383,4993,cf_4993,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Norris Turney,P19,Wilmington,Wilmington,London, the United States and has been living in the UK for over 20 years,the United States and has been living in the UK for over 20 years,,This resulted in a considerable refinement of Western canon law. Norris Turney is originally from,{} originates from,Norris Turney originates from,0.1072,0.2403,0.1331,202,302,661,"P27:184, P19:144, P159:102, P30:80, P103:77","Tirana:5, Athens:3, Angola:2, pesto:2, Thomas Gibson Bowles:2",switching,both,test,google/gemma-3-4b-pt
18,647,18,647,867.537841796875,6,1914,14490,cf_14490,paraphrase_00,paraphrase_prompts,correct_correct,True,Moreno Mannini,P27,Italy,Italy,Greece," Italy, was born in 1980 in the city of Milan.","Italy, was born in 1980 in the city of Milan.",,"At first, Eisenmann worked as a research assistant. Moreno Mannini, who has a citizenship from","{}, a citizen of","Moreno Mannini, a citizen of",0.1072,0.2403,0.1331,202,302,661,"P27:184, P19:144, P159:102, P30:80, P103:77","Tirana:5, Athens:3, Angola:2, pesto:2, Thomas Gibson Bowles:2",switching,both,test,google/gemma-3-4b-pt
18,647,18,647,848.1773681640625,7,3317,1715,cf_1715,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Roger Chartier,P19,Lyon,Lyon,Manchester, Canada and has been living in the United States for the past 10 years,Canada and has been living in the United States for the past 10 years,,The Frys homeschooled their daughter for the 2010-2011 school year. Roger Chartier is originally from,{} originates from,Roger Chartier originates from,0.1072,0.2403,0.1331,202,302,661,"P27:184, P19:144, P159:102, P30:80, P103:77","Tirana:5, Athens:3, Angola:2, pesto:2, Thomas Gibson Bowles:2",switching,both,test,google/gemma-3-4b-pt
